prism:url	dc:identifier	dc:title	prism:publicationName	prism:coverDate	citedby-count	affiliation	institution_1	country_1	fundus_in_title	pub_year	abstract
https://api.elsevier.com/content/abstract/scopus_id/55349100202	SCOPUS_ID:55349100202	A low-cost Hybrid SDINS/Multi-Camera vision system for a hand-held tool positioning	Record - IEEE PLANS, Position Location and Navigation Symposium	2008-11-10	2	University of Waterloo, Waterloo, Canada	University of Waterloo	Canada	0	2008	https://api.elsevier.com/content/abstract/scopus_id/55349100202
https://api.elsevier.com/content/abstract/scopus_id/56349093254	SCOPUS_ID:56349093254	Hierarchical group process representation in multi-agent activity recognition	Signal Processing: Image Communication	2008-11-01	11	Tsinghua University, Beijing, China	Tsinghua University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/56349093254
https://api.elsevier.com/content/abstract/scopus_id/53849083496	SCOPUS_ID:53849083496	Object detection by spectropolarimeteric imagery fusion	IEEE Transactions on Geoscience and Remote Sensing	2008-10-01	43	Northwestern Polytechnical University, Xi'an, China	Northwestern Polytechnical University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/53849083496
https://api.elsevier.com/content/abstract/scopus_id/51649106377	SCOPUS_ID:51649106377	Mixing performance of a chaotic micro-mixer	Chemical Engineering Research and Design	2008-10-01	53	Aristotle University of Thessaloniki, Thessaloniki, Greece	Aristotle University of Thessaloniki	Greece	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51649106377
https://api.elsevier.com/content/abstract/scopus_id/54749146824	SCOPUS_ID:54749146824	Coopetitive multi-camera surveillance using model predictive control	Machine Vision and Applications	2008-10-01	25	National University of Singapore, Singapore City, Singapore	National University of Singapore	Singapore	0	2008	https://api.elsevier.com/content/abstract/scopus_id/54749146824
https://api.elsevier.com/content/abstract/scopus_id/52349084043	SCOPUS_ID:52349084043	Image fusion and sampling artifacts	Proceedings of SPIE - The International Society for Optical Engineering	2008-09-29	0	JCD Publishing Company, -, -	JCD Publishing Company	-	0	2008	https://api.elsevier.com/content/abstract/scopus_id/52349084043
https://api.elsevier.com/content/abstract/scopus_id/52249120803	SCOPUS_ID:52249120803	Hybrid fingerprint verification system based on fusion of feature extraction and minutiae detection strategy	3rd International Conference on Geometric Modeling and Imaging: Modern Techniques and Applications, GMAI	2008-09-26	2	Military College of Signals, Rawalpindi, Rawalpindi, Pakistan	Military College of Signals, Rawalpindi	Pakistan	0	2008	https://api.elsevier.com/content/abstract/scopus_id/52249120803
https://api.elsevier.com/content/abstract/scopus_id/52049106166	SCOPUS_ID:52049106166	An improved random sampling LDA for face recognition	Proceedings - 1st International Congress on Image and Signal Processing, CISP 2008	2008-09-24	9	Beijing Normal University, Beijing, China	Beijing Normal University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/52049106166
https://api.elsevier.com/content/abstract/scopus_id/51949106263	SCOPUS_ID:51949106263	Precise detailed detection of faces and facial features	26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR	2008-09-23	40	The Ohio State University, Columbus, United States	The Ohio State University	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51949106263
https://api.elsevier.com/content/abstract/scopus_id/51949105885	SCOPUS_ID:51949105885	Recognizing human actions using multiple features	26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR	2008-09-23	247	University of Central Florida, Orlando, United States	University of Central Florida	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51949105885
https://api.elsevier.com/content/abstract/scopus_id/51949094782	SCOPUS_ID:51949094782	Fast algorithms for large scale conditional 3D prediction	26th IEEE Conference on Computer Vision and Pattern Recognition, CVPR	2008-09-23	62	-	-	-	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51949094782
https://api.elsevier.com/content/abstract/scopus_id/51849106096	SCOPUS_ID:51849106096	A framework for surveillance video indexing and retrieval	2008 International Workshop on Content-Based Multimedia Indexing, CBMI 2008, Conference Proceedings	2008-09-22	13	International Research Centre Multimedia Information, Communication and Applications, Hanoi, Hanoi, Viet Nam++INRIA Sophia Antipolis, Sophia Antipolis, France	International Research Centre Multimedia Information, Communication and Applications, Hanoi	Viet Nam	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51849106096
https://api.elsevier.com/content/abstract/scopus_id/51849089187	SCOPUS_ID:51849089187	Multi-focus image fusion using quality assessment of spatial domain and genetic algorithm	2008 Conference on Human System Interaction, HSI 2008	2008-09-22	9	Northeast Normal University, Changchun, China++Key Laboratory for Applied Statistics of MOE, Changchun, China	Northeast Normal University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51849089187
https://api.elsevier.com/content/abstract/scopus_id/51849146287	SCOPUS_ID:51849146287	A feature point matching based approach for video objects segmentation	ICALIP 2008 - 2008 International Conference on Audio, Language and Image Processing, Proceedings	2008-09-22	0	Beihang University, Beijing, China	Beihang University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51849146287
https://api.elsevier.com/content/abstract/scopus_id/51749114285	SCOPUS_ID:51749114285	FCTH: Fuzzy Color and texture histogram a low level feature for accurate image retrieval	WIAMIS 2008 - Proceedings of the 9th International Workshop on Image Analysis for Multimedia Interactive Services	2008-09-19	233	Democritus University of Thrace, Komotini, Greece	Democritus University of Thrace	Greece	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51749114285
https://api.elsevier.com/content/abstract/scopus_id/51749094148	SCOPUS_ID:51749094148	Graph cut video object segmentation using histogram of oriented gradients	Proceedings - IEEE International Symposium on Circuits and Systems	2008-09-19	13	Ryerson University, Toronto, Canada	Ryerson University	Canada	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51749094148
https://api.elsevier.com/content/abstract/scopus_id/51649093795	SCOPUS_ID:51649093795	Towards robust place recognition for robot localization	Proceedings - IEEE International Conference on Robotics and Automation	2008-09-18	71	Institut Dalle Molle D'intelligence Artificielle Perceptive, Martigny, Switzerland++The Royal Institute of Technology (KTH), Stockholm, Sweden	Institut Dalle Molle D'intelligence Artificielle Perceptive	Switzerland	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51649093795
https://api.elsevier.com/content/abstract/scopus_id/51149108298	SCOPUS_ID:51149108298	Model generation for robust object tracking based on temporally stable regions?	2008 IEEE Workshop on Motion and Video Computing, WMVC	2008-09-11	0	Indian Institute of Technology Kharagpur, Kharagpur, India	Indian Institute of Technology Kharagpur	India	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51149108298
https://api.elsevier.com/content/abstract/scopus_id/51049088590	SCOPUS_ID:51049088590	Colorectal MRI image registration using phase mutual information from non-parametric probability density function estimator	2008 5th IEEE International Symposium on Biomedical Imaging: From Nano to Macro, Proceedings, ISBI	2008-09-10	1	University of Oxford, Oxford, United Kingdom	University of Oxford	United Kingdom	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51049088590
https://api.elsevier.com/content/abstract/scopus_id/51049101668	SCOPUS_ID:51049101668	Chromosome pairing for karyotyping purposes using mutual information	2008 5th IEEE International Symposium on Biomedical Imaging: From Nano to Macro, Proceedings, ISBI	2008-09-10	4	Instituto Superior Técnico, Lisbon, Portugal	Instituto Superior Técnico	Portugal	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51049101668
https://api.elsevier.com/content/abstract/scopus_id/50949084569	SCOPUS_ID:50949084569	Texture-based simultaneous registration and segmentation of breast DCE-MRI	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2008-09-09	8	University of Oxford, Oxford, United Kingdom	University of Oxford	United Kingdom	0	2008	https://api.elsevier.com/content/abstract/scopus_id/50949084569
https://api.elsevier.com/content/abstract/scopus_id/50849111133	SCOPUS_ID:50849111133	FastCam: Real-time implementation of the lucky imaging technique using FPGA	Proceedings - 2008 4th Southern Conference on Programmable Logic, SPL	2008-09-08	4	Instituto Astrofisico de Canarias, San Cristobal de La Laguna, Spain	Instituto Astrofisico de Canarias	Spain	0	2008	https://api.elsevier.com/content/abstract/scopus_id/50849111133
https://api.elsevier.com/content/abstract/scopus_id/50849138898	SCOPUS_ID:50849138898	Likelihood map fusion for visual object tracking	2008 IEEE Workshop on Applications of Computer Vision, WACV	2008-09-08	43	Pennsylvania State University, University Park, United States	Pennsylvania State University	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/50849138898
https://api.elsevier.com/content/abstract/scopus_id/52349096710	SCOPUS_ID:52349096710	Automated method for feature-based image registration with high-accuracy	Ruan Jian Xue Bao/Journal of Software	2008-09-01	14	National University of Defense Technology, Changsha, China	National University of Defense Technology	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/52349096710
https://api.elsevier.com/content/abstract/scopus_id/49049095532	SCOPUS_ID:49049095532	Face tracking for spatially aware mobile user interfaces	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2008-08-14	10	Oulun Yliopisto, Oulu, Finland	Oulun Yliopisto	Finland	0	2008	https://api.elsevier.com/content/abstract/scopus_id/49049095532
https://api.elsevier.com/content/abstract/scopus_id/50249084983	SCOPUS_ID:50249084983	Motion, not masking, provides the medium for feature attribution	Psychological Science	2008-08-01	17	University of Houston, Houston, United States	University of Houston	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/50249084983
https://api.elsevier.com/content/abstract/scopus_id/52149121604	SCOPUS_ID:52149121604	The porcine lung as a potential model for cystic fibrosis	American Journal of Physiology - Lung Cellular and Molecular Physiology	2008-08-01	158	University of Iowa Carver College of Medicine, Iowa City, IA, United States	University of Iowa Carver College of Medicine	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/52149121604
https://api.elsevier.com/content/abstract/scopus_id/45849126169	SCOPUS_ID:45849126169	A hybrid method for automatic and highly precise VHD background removal	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2008-07-01	0	Tsinghua University, Beijing, China	Tsinghua University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/45849126169
https://api.elsevier.com/content/abstract/scopus_id/46649099085	SCOPUS_ID:46649099085	A q-Parameterized deterministic annealing EM algorithm based on nonextensive statistical mechanics	IEEE Transactions on Signal Processing	2008-07-01	9	Beijing University of Posts and Telecommunications, Beijing, China	Beijing University of Posts and Telecommunications	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/46649099085
https://api.elsevier.com/content/abstract/scopus_id/44049086040	SCOPUS_ID:44049086040	Insertion, deletion codes with feature-based embedding: A new paradigm for watermark synchronization with applications to speech watermarking	IEEE Transactions on Information Forensics and Security	2008-06-01	30	MKS Instruments, Andover, United States++University of Rochester, Rochester, United States++IEEE, New York, United States	MKS Instruments	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/44049086040
https://api.elsevier.com/content/abstract/scopus_id/44149096448	SCOPUS_ID:44149096448	Structure-specific statistical mapping of white matter tracts	NeuroImage	2008-06-01	130	University of Pennsylvania, Philadelphia, United States	University of Pennsylvania	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/44149096448
https://api.elsevier.com/content/abstract/scopus_id/43349083227	SCOPUS_ID:43349083227	Experiments with Content-Based Image Retrieval for medical images	Studies in Computational Intelligence	2008-05-16	0	Central Michigan University, Mount Pleasant, United States	Central Michigan University	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/43349083227
https://api.elsevier.com/content/abstract/scopus_id/43249125842	SCOPUS_ID:43249125842	Adaptive markov feature estimation and categorization using the projection-slice theorem	Proceedings of SPIE - The International Society for Optical Engineering	2008-05-15	0	-	-	-	0	2008	https://api.elsevier.com/content/abstract/scopus_id/43249125842
https://api.elsevier.com/content/abstract/scopus_id/43749120888	SCOPUS_ID:43749120888	Feature representation of natural images based on contours	Hsi-An Chiao Tung Ta Hsueh/Journal of Xi'an Jiaotong University	2008-04-01	1	Xi'an University of Technology, Xi'an, China++Xi'an Jiaotong University, Xi'an, China	Xi'an University of Technology	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/43749120888
https://api.elsevier.com/content/abstract/scopus_id/41549165817	SCOPUS_ID:41549165817	A high-performance feature-matching method for image registration by combining spatial and similarity information	IEEE Transactions on Geoscience and Remote Sensing	2008-04-01	75	National University of Defense Technology, Changsha, China	National University of Defense Technology	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/41549165817
https://api.elsevier.com/content/abstract/scopus_id/64149108290	SCOPUS_ID:64149108290	Dynamic learning of SMLR for feature selection and classification of hyperspectral data	IEEE Geoscience and Remote Sensing Letters	2008-04-01	54	National University of Defense Technology, Changsha, China	National University of Defense Technology	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/64149108290
https://api.elsevier.com/content/abstract/scopus_id/41649091676	SCOPUS_ID:41649091676	Brain anatomical structure segmentation by hybrid discriminative/generative models	IEEE Transactions on Medical Imaging	2008-04-01	144	David Geffen School of Medicine at UCLA, Los Angeles, United States	David Geffen School of Medicine at UCLA	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/41649091676
https://api.elsevier.com/content/abstract/scopus_id/40449084826	SCOPUS_ID:40449084826	Crop disease leaf image segmentation method based on color features	IFIP International Federation for Information Processing	2008-03-12	10	Shenyang Agricultural University, Shenyang, China	Shenyang Agricultural University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/40449084826
https://api.elsevier.com/content/abstract/scopus_id/42149084495	SCOPUS_ID:42149084495	Image guided radiotherapy for prostate cancer	Bulletin du Cancer	2008-03-01	16	Universitair Ziekenhuis Brussel, Brussels, Belgium	Universitair Ziekenhuis Brussel	Belgium	0	2008	https://api.elsevier.com/content/abstract/scopus_id/42149084495
https://api.elsevier.com/content/abstract/scopus_id/39549093586	SCOPUS_ID:39549093586	A scale-based connected coherence tree algorithm for image segmentation	IEEE Transactions on Image Processing	2008-02-01	45	Nanjing University of Aeronautics and Astronautics, Nanjing, China	Nanjing University of Aeronautics and Astronautics	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/39549093586
https://api.elsevier.com/content/abstract/scopus_id/38349129377	SCOPUS_ID:38349129377	An association rule-based method to support medical image diagnosis with efficiency	IEEE Transactions on Multimedia	2008-02-01	54	Universidade de Sao Paulo - USP, Sao Paulo, Brazil++IEEE, New York, United States	Universidade de Sao Paulo - USP	Brazil	0	2008	https://api.elsevier.com/content/abstract/scopus_id/38349129377
https://api.elsevier.com/content/abstract/scopus_id/77957947160	SCOPUS_ID:77957947160	Integrated probability function on local mean distance for image recognition	Proceedings - International Conference on Pattern Recognition	2008-01-01	0	Nanjing University of Science and Technology, Nanjing, China	Nanjing University of Science and Technology	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/77957947160
https://api.elsevier.com/content/abstract/scopus_id/52149109778	SCOPUS_ID:52149109778	Multispectral remote sensing image classification based on PSO-BP considering texture	Proceedings of the World Congress on Intelligent Control and Automation (WCICA)	2008-01-01	4	Wuhan University, Wuhan, China	Wuhan University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/52149109778
https://api.elsevier.com/content/abstract/scopus_id/85041007038	SCOPUS_ID:85041007038	Algorithmic elaboration on multi-source image registration in remote sensing	International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives	2008-01-01	0	National Central University Taiwan, Chung-Li, Taiwan	National Central University Taiwan	Taiwan	0	2008	https://api.elsevier.com/content/abstract/scopus_id/85041007038
https://api.elsevier.com/content/abstract/scopus_id/77957966081	SCOPUS_ID:77957966081	Feature fusion hierarchies for gender classification	Proceedings - International Conference on Pattern Recognition	2008-01-01	15	University of California, Los Angeles, Los Angeles, United States	University of California, Los Angeles	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/77957966081
https://api.elsevier.com/content/abstract/scopus_id/50949085352	SCOPUS_ID:50949085352	Segmentation of microscopic images for counting leukocytes	2nd International Conference on Bioinformatics and Biomedical Engineering, iCBBE 2008	2008-01-01	13	Yanshan University, Qinhuangdao, China	Yanshan University	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/50949085352
https://api.elsevier.com/content/abstract/scopus_id/84983742376	SCOPUS_ID:84983742376	A hybrid method for stereo image matching	International Archives of the Photogrammetry, Remote Sensing and Spatial Information Sciences - ISPRS Archives	2008-01-01	10	Pontificia Universidade Catolica do Rio de Janeiro, Rio de Janeiro, Brazil	Pontificia Universidade Catolica do Rio de Janeiro	Brazil	0	2008	https://api.elsevier.com/content/abstract/scopus_id/84983742376
https://api.elsevier.com/content/abstract/scopus_id/70349835048	SCOPUS_ID:70349835048	Evaluation of automatically assigned MeSH terms for retrieval of medical images	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2008-01-01	0	University of North Texas, Denton, United States	University of North Texas	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/70349835048
https://api.elsevier.com/content/abstract/scopus_id/51749124492	SCOPUS_ID:51749124492	Graph cuts based interactive image segmentation method	Dianzi Yu Xinxi Xuebao/Journal of Electronics and Information Technology	2008-01-01	12	University of Chinese Academy of Sciences, Beijing, China++Chinese Academy of Sciences, Beijing, China++National Key Laboratory of Microwave Imaging Technology, Beijing, China	University of Chinese Academy of Sciences	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/51749124492
https://api.elsevier.com/content/abstract/scopus_id/84905157746	SCOPUS_ID:84905157746	Glasgow University at TRECVID 2008	2008 TREC Video Retrieval Evaluation Notebook Papers	2008-01-01	2	University of Glasgow, Glasgow, United Kingdom	University of Glasgow	United Kingdom	0	2008	https://api.elsevier.com/content/abstract/scopus_id/84905157746
https://api.elsevier.com/content/abstract/scopus_id/70350402638	SCOPUS_ID:70350402638	Region segmentation of outdoor scene using multiple features and context information	Communications in Computer and Information Science	2008-01-01	1	Ulsan University, Ulsan, South Korea	Ulsan University	South Korea	0	2008	https://api.elsevier.com/content/abstract/scopus_id/70350402638
https://api.elsevier.com/content/abstract/scopus_id/84905171069	SCOPUS_ID:84905171069	UEC at TRECVID 2008 high level feature task	2008 TREC Video Retrieval Evaluation Notebook Papers	2008-01-01	1	The University of Electro-Communications, Chofu, Japan	The University of Electro-Communications	Japan	0	2008	https://api.elsevier.com/content/abstract/scopus_id/84905171069
https://api.elsevier.com/content/abstract/scopus_id/84898428897	SCOPUS_ID:84898428897	Object class segmentation using random forests	BMVC 2008 - Proceedings of the British Machine Vision Conference 2008	2008-01-01	141	University of Oxford, Oxford, United Kingdom	University of Oxford	United Kingdom	0	2008	https://api.elsevier.com/content/abstract/scopus_id/84898428897
https://api.elsevier.com/content/abstract/scopus_id/77957969886	SCOPUS_ID:77957969886	Detecting information-hiding in WAV audios	Proceedings - International Conference on Pattern Recognition	2008-01-01	12	New Mexico Institute of Mining and Technology, Socorro, United States	New Mexico Institute of Mining and Technology	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/77957969886
https://api.elsevier.com/content/abstract/scopus_id/84886461884	SCOPUS_ID:84886461884	An improved model of producing saliency map for visual attention system	Communications in Computer and Information Science	2008-01-01	3	Institute of Intelligent Machines Chinese Academy of Sciences, Hefei, China++University of Science and Technology of China, Hefei, China++Key Laboratory of Biomimetic Sensing and Advanced Robot Technology, Hefei, China	Institute of Intelligent Machines Chinese Academy of Sciences	China	0	2008	https://api.elsevier.com/content/abstract/scopus_id/84886461884
https://api.elsevier.com/content/abstract/scopus_id/41849129269	SCOPUS_ID:41849129269	Fully automatic, retrospective enhancement of real-time acquired cardiac cine MR images using image-based navigators and respiratory motion-corrected averaging	Magnetic Resonance in Medicine	2008-01-01	58	NHLBI Laboratory of Cardiac Energetics, Bethesda, United States++National Heart, Lung, and Blood Institute (NHLBI), Bethesda, United States	NHLBI Laboratory of Cardiac Energetics	United States	0	2008	https://api.elsevier.com/content/abstract/scopus_id/41849129269
https://api.elsevier.com/content/abstract/scopus_id/84883830815	SCOPUS_ID:84883830815	Probabilistic anatomo-functional parcellation of the cortex: How many regions?	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2008-01-01	13	Neurospin, Gif-sur-Yvette, France++INRIA Saclay, Palaiseau, France	Neurospin	France	0	2008	https://api.elsevier.com/content/abstract/scopus_id/84883830815
https://api.elsevier.com/content/abstract/scopus_id/56749170578	SCOPUS_ID:56749170578	Segmentation and recognition using structure from motion point clouds	Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)	2008-01-01	335	University College London, London, United Kingdom	University College London	United Kingdom	0	2008	https://api.elsevier.com/content/abstract/scopus_id/56749170578
https://api.elsevier.com/content/abstract/scopus_id/53349119171	SCOPUS_ID:53349119171	Horizontal cooperation among freight carriers: Request allocation and profit sharing	Journal of the Operational Research Society	2008-01-01	196	Universität Bremen, Bremen, Germany	Universität Bremen	Germany	0	2008	https://api.elsevier.com/content/abstract/scopus_id/53349119171
https://api.elsevier.com/content/abstract/scopus_id/36849057240	SCOPUS_ID:36849057240	A perceptual approach to trimming unstructured lumigraphs	ACM International Conference Proceeding Series	2007-12-14	2	Trinity College Dublin, Dublin, Ireland	Trinity College Dublin	Ireland	0	2007	https://api.elsevier.com/content/abstract/scopus_id/36849057240
https://api.elsevier.com/content/abstract/scopus_id/40949124864	SCOPUS_ID:40949124864	Online selection of tracking features using adaboost	Proceedings - International Conference on Computer Communications and Networks, ICCCN	2007-12-01	1	National Tsing Hua University, Hsinchu, Taiwan	National Tsing Hua University	Taiwan	0	2007	https://api.elsevier.com/content/abstract/scopus_id/40949124864
https://api.elsevier.com/content/abstract/scopus_id/51149095209	SCOPUS_ID:51149095209	On the use of Lexeme Features for writer verification	Proceedings of the International Conference on Document Analysis and Recognition, ICDAR	2007-12-01	4	University at Buffalo, The State University of New York, Buffalo, United States	University at Buffalo, The State University of New York	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/51149095209
https://api.elsevier.com/content/abstract/scopus_id/37849015618	SCOPUS_ID:37849015618	Accurate image registration by combining feature-based matching and GLS-Based motion estimation	VISAPP 2007 - 2nd International Conference on Computer Vision Theory and Applications, Proceedings	2007-12-01	3	Universidad Jaume I, Castellon de la Plana, Spain	Universidad Jaume I	Spain	0	2007	https://api.elsevier.com/content/abstract/scopus_id/37849015618
https://api.elsevier.com/content/abstract/scopus_id/42549108238	SCOPUS_ID:42549108238	Fast matching method between infrared image and optical image	Proceedings of SPIE - The International Society for Optical Engineering	2007-12-01	0	Xi'an Research Institute of High Technology, Xi'an, China	Xi'an Research Institute of High Technology	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/42549108238
https://api.elsevier.com/content/abstract/scopus_id/48149085335	SCOPUS_ID:48149085335	Steganalyzing texture images	Proceedings - International Conference on Image Processing, ICIP	2007-12-01	7	New Jersey Institute of Technology, Newark, United States	New Jersey Institute of Technology	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/48149085335
https://api.elsevier.com/content/abstract/scopus_id/48349133971	SCOPUS_ID:48349133971	Robot feeling formation based on image features	ICCAS 2007 - International Conference on Control, Automation and Systems	2007-12-01	6	Yamaguchi University, Yamaguchi, Japan	Yamaguchi University	Japan	0	2007	https://api.elsevier.com/content/abstract/scopus_id/48349133971
https://api.elsevier.com/content/abstract/scopus_id/84872541445	SCOPUS_ID:84872541445	Tracking features with global motion compensation for drone camera servoing	Proceedings of IAPR Conference on Machine Vision Applications, MVA 2007	2007-12-01	1	INP Grenoble - ENSIEG, Saint Martin d'Heres, France	INP Grenoble - ENSIEG	France	0	2007	https://api.elsevier.com/content/abstract/scopus_id/84872541445
https://api.elsevier.com/content/abstract/scopus_id/42149141230	SCOPUS_ID:42149141230	Swarm optimization methods for cognitive image analysis	Proceedings of SPIE - The International Society for Optical Engineering	2007-12-01	0	HRL Laboratories, Malibu, United States	HRL Laboratories	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/42149141230
https://api.elsevier.com/content/abstract/scopus_id/42549114847	SCOPUS_ID:42549114847	New texture segmentation approach based on multiresolution MRFs with variable weighting parameters in wavelet domain	Proceedings of SPIE - The International Society for Optical Engineering	2007-12-01	7	Wuhan University, Wuhan, China++Changsha University of Science and Technology, Changsha, China	Wuhan University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/42549114847
https://api.elsevier.com/content/abstract/scopus_id/77958028405	SCOPUS_ID:77958028405	Powering small AMOLED display in portable GSM systems	AD'07 - Proceedings of Asia Display 2007	2007-12-01	0	ON Semiconductor, Phoenix, United States	ON Semiconductor	United States	0	2007	https://api.elsevier.com/content/abstract/scopus_id/77958028405
https://api.elsevier.com/content/abstract/scopus_id/35448940820	SCOPUS_ID:35448940820	Initial experience in treating lung cancer with helical tomotherapy	Biomedical Imaging and Intervention Journal	2007-12-01	9	London Regional Cancer Program, London, Canada	London Regional Cancer Program	Canada	0	2007	https://api.elsevier.com/content/abstract/scopus_id/35448940820
https://api.elsevier.com/content/abstract/scopus_id/46149103892	SCOPUS_ID:46149103892	A multi-focus image fusion based on wavelet and region detection	EUROCON 2007 - The International Conference on Computer as a Tool	2007-12-01	9	Northeast Normal University, Changchun, China	Northeast Normal University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/46149103892
https://api.elsevier.com/content/abstract/scopus_id/42549166123	SCOPUS_ID:42549166123	Infrared image object recognition based on invariant contourlet sub-band features	Proceedings of SPIE - The International Society for Optical Engineering	2007-12-01	0	Nanjing Tech University, Nanjing, China++Southeast University, Nanjing, Nanjing, China	Nanjing Tech University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/42549166123
https://api.elsevier.com/content/abstract/scopus_id/48349120614	SCOPUS_ID:48349120614	A combined feature for partial fingerprint recognition	Proceedings - 2007 International Conference on Computational Intelligence and Security, CIS 2007	2007-12-01	3	Iran University of Science and Technology, Tehran, Iran	Iran University of Science and Technology	Iran	0	2007	https://api.elsevier.com/content/abstract/scopus_id/48349120614
https://api.elsevier.com/content/abstract/scopus_id/44849104834	SCOPUS_ID:44849104834	Iris recognition algorithm based on common vector	Tien Tzu Hsueh Pao/Acta Electronica Sinica	2007-12-01	1	Harbin Institute of Technology, Harbin, China	Harbin Institute of Technology	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/44849104834
https://api.elsevier.com/content/abstract/scopus_id/37849036317	SCOPUS_ID:37849036317	Multispectral remote sensing image classification with multiple features	Proceedings of the Sixth International Conference on Machine Learning and Cybernetics, ICMLC 2007	2007-12-01	11	Beijing Normal University, Beijing, China	Beijing Normal University	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/37849036317
https://api.elsevier.com/content/abstract/scopus_id/51149111413	SCOPUS_ID:51149111413	Control of mouse movements using human facial expressions	Proceedings of the 2007 3rd International Conference on Information and Automation for Sustainability, ICIAFS	2007-12-01	4	Informatics Institute of Technology, Colombo, Sri Lanka	Informatics Institute of Technology	Sri Lanka	0	2007	https://api.elsevier.com/content/abstract/scopus_id/51149111413
https://api.elsevier.com/content/abstract/scopus_id/40549115977	SCOPUS_ID:40549115977	Space Vision Marker System (SVMS)	A Collection of Technical Papers - AIAA Space 2007 Conference	2007-12-01	3	MDA Consulting Limited, Canada, Burlington, Canada	MDA Consulting Limited, Canada	Canada	0	2007	https://api.elsevier.com/content/abstract/scopus_id/40549115977
https://api.elsevier.com/content/abstract/scopus_id/38049048783	SCOPUS_ID:38049048783	Facial expression recognition using AAM and local facial features	Proceedings - Third International Conference on Natural Computation, ICNC 2007	2007-12-01	25	Changsha University of Science and Technology, Changsha, China	Changsha University of Science and Technology	China	0	2007	https://api.elsevier.com/content/abstract/scopus_id/38049048783
